Data ; Dia ; Hora ;Codigo; Comodo ;Móvel;Ação; Watts ; Custo/Mês ; Métrica
01/ago; Quinta ; 7:06 ;5; Cozinha ; Cafeteira ; Desligar ;;;
01/ago; Quinta ; 18:09 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
01/ago; Quinta ; 18:33 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
01/ago; Quinta ; 22:08 ;3; Quarto ; Abajur ; Apagar ;;;
01/ago; Quinta ; 23:09 ;1; Suíte ; Abajur ; Apagar ;;;
02/ago; Sexta ; 5:34 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
02/ago; Sexta ; 6:09 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
02/ago; Sexta ; 6:34 ;1; Suíte ; Abajur ; Apagar ;;;
02/ago; Sexta ; 6:50 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
02/ago; Sexta ; 7:10 ;5; Cozinha ; Cafeteira ; Desligar ;;;
02/ago; Sexta ; 18:10 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
02/ago; Sexta ; 18:34 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
02/ago; Sexta ; 22:09 ;3; Quarto ; Abajur ; Apagar ;;;
02/ago; Sexta ; 23:06 ;1; Suíte ; Abajur ; Apagar ;;;
03/ago; Sábado ; 5:34 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
03/ago; Sábado ; 6:34 ;1; Suíte ; Abajur ; Apagar ;;;
03/ago; Sábado ; 6:42 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
03/ago; Sábado ; 7:02 ;5; Cozinha ; Cafeteira ; Desligar ;;;
03/ago; Sábado ; 9:28 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
03/ago; Sábado ; 14:03 ;1; Suíte ; Janela ; Abrir ; 5W ;0,01; 1min/dia
03/ago; Sábado ; 16:03 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
03/ago; Sábado ; 16:13 ;5; Cozinha ; Cafeteira ; Desligar ;;;
03/ago; Sábado ; 18:06 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
03/ago; Sábado ; 18:07 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
03/ago; Sábado ; 18:26 ;1; Suíte ; Janela ; Fechar; 5W ;0,01; 1min/dia
03/ago; Sábado ; 18:31 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
03/ago; Sábado ; 22:26 ;3; Quarto ; Abajur ; Apagar ;;;
03/ago; Sábado ; 23:04 ;1; Suíte ; Abajur ; Apagar ;;;
04/ago; Domingo ; 8:28 ;1; Suíte ; Janela ; Abrir ; 5W ;0,01; 1min/dia
04/ago; Domingo ; 9:03 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
04/ago; Domingo ; 9:13 ;5; Cozinha ; Cafeteira ; Desligar ;;;
04/ago; Domingo ; 9:35 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
04/ago; Domingo ; 16:10 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
04/ago; Domingo ; 16:20 ;5; Cozinha ; Cafeteira ; Desligar ;;;
04/ago; Domingo ; 18:12 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
04/ago; Domingo ; 18:13 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
04/ago; Domingo ; 18:37 ;1; Suíte ; Janela ; Fechar; 5W ;0,01; 1min/dia
04/ago; Domingo ; 18:38 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
04/ago; Domingo ; 22:07 ;3; Quarto ; Abajur ; Apagar ;;;
04/ago; Domingo ; 23:07 ;1; Suíte ; Abajur ; Apagar ;;;
05/ago; Segunda ; 5:31 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
05/ago; Segunda ; 6:06 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
05/ago; Segunda ; 6:31 ;1; Suíte ; Abajur ; Apagar ;;;
05/ago; Segunda ; 6:49 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
05/ago; Segunda ; 6:59 ;3; Quarto ; Abajur ; Apagar ;;;
05/ago; Segunda ; 7:07 ;5; Cozinha ; Cafeteira ; Desligar ;;;
05/ago; Segunda ; 18:09 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
05/ago; Segunda ; 18:33 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
05/ago; Segunda ; 22:08 ;3; Quarto ; Abajur ; Apagar ;;;
05/ago; Segunda ; 23:09 ;1; Suíte ; Abajur ; Apagar ;;;
06/ago; Terça ; 5:34 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
06/ago; Terça ; 6:09 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
06/ago; Terça ; 6:34 ;1; Suíte ; Abajur ; Apagar ;;;
06/ago; Terça ; 6:43 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
06/ago; Terça ; 6:53 ;3; Quarto ; Abajur ; Apagar ;;;
06/ago; Terça ; 7:01 ;5; Cozinha ; Cafeteira ; Desligar ;;;
06/ago; Terça ; 18:02 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
06/ago; Terça ; 18:26 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
06/ago; Terça ; 22:01 ;3; Quarto ; Abajur ; Apagar ;;;
06/ago; Terça ; 23:03 ;1; Suíte ; Abajur ; Apagar ;;;
07/ago; Quarta ; 5:29 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
07/ago; Quarta ; 6:04 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
07/ago; Quarta ; 6:29 ;1; Suíte ; Abajur ; Apagar ;;;
07/ago; Quarta ; 6:43 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
07/ago; Quarta ; 6:53 ;3; Quarto ; Abajur ; Apagar ;;;
07/ago; Quarta ; 7:03 ;5; Cozinha ; Cafeteira ; Desligar ;;;
07/ago; Quarta ; 18:05 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
07/ago; Quarta ; 18:29 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
07/ago; Quarta ; 22:04 ;3; Quarto ; Abajur ; Apagar ;;;
07/ago; Quarta ; 23:04 ;1; Suíte ; Abajur ; Apagar ;;;
08/ago; Quinta ; 5:29 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
08/ago; Quinta ; 6:04 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
08/ago; Quinta ; 6:29 ;1; Suíte ; Abajur ; Apagar ;;;
08/ago; Quinta ; 6:50 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
08/ago; Quinta ; 7:10 ;5; Cozinha ; Cafeteira ; Desligar ;;;
08/ago; Quinta ; 18:07 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
08/ago; Quinta ; 18:31 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
08/ago; Quinta ; 22:06 ;3; Quarto ; Abajur ; Apagar ;;;
08/ago; Quinta ; 23:10 ;1; Suíte ; Abajur ; Apagar ;;;
09/ago; Sexta ; 5:35 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
09/ago; Sexta ; 6:10 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
09/ago; Sexta ; 6:35 ;1; Suíte ; Abajur ; Apagar ;;;
09/ago; Sexta ; 6:47 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
09/ago; Sexta ; 6:57 ;3; Quarto ; Abajur ; Apagar ;;;
09/ago; Sexta ; 7:07 ;5; Cozinha ; Cafeteira ; Desligar ;;;
09/ago; Sexta ; 18:09 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
09/ago; Sexta ; 18:33 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
09/ago; Sexta ; 22:08 ;3; Quarto ; Abajur ; Apagar ;;;
09/ago; Sexta ; 23:07 ;1; Suíte ; Abajur ; Apagar ;;;
10/ago; Sábado ; 5:34 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
10/ago; Sábado ; 6:34 ;1; Suíte ; Abajur ; Apagar ;;;
10/ago; Sábado ; 6:49 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
10/ago; Sábado ; 7:09 ;5; Cozinha ; Cafeteira ; Desligar ;;;
10/ago; Sábado ; 9:35 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
10/ago; Sábado ; 14:10 ;1; Suíte ; Janela ; Abrir ; 5W ;0,01; 1min/dia
10/ago; Sábado ; 16:10 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
10/ago; Sábado ; 16:20 ;5; Cozinha ; Cafeteira ; Desligar ;;;
10/ago; Sábado ; 18:13 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
10/ago; Sábado ; 18:14 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
10/ago; Sábado ; 18:31 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
10/ago; Sábado ; 18:33 ;1; Suíte ; Janela ; Fechar; 5W ;0,01; 1min/dia
10/ago; Sábado ; 22:33 ;3; Quarto ; Abajur ; Apagar ;;;
10/ago; Sábado ; 23:10 ;1; Suíte ; Abajur ; Apagar ;;;
11/ago; Domingo ; 8:32 ;1; Suíte ; Janela ; Abrir ; 5W ;0,01; 1min/dia
11/ago; Domingo ; 9:07 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
11/ago; Domingo ; 9:17 ;5; Cozinha ; Cafeteira ; Desligar ;;;
11/ago; Domingo ; 9:31 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
11/ago; Domingo ; 16:06 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
11/ago; Domingo ; 16:16 ;5; Cozinha ; Cafeteira ; Desligar ;;;
11/ago; Domingo ; 18:13 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
11/ago; Domingo ; 18:14 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
11/ago; Domingo ; 18:38 ;1; Suíte ; Janela ; Fechar; 5W ;0,01; 1min/dia
11/ago; Domingo ; 18:39 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
11/ago; Domingo ; 22:08 ;3; Quarto ; Abajur ; Apagar ;;;
11/ago; Domingo ; 23:10 ;1; Suíte ; Abajur ; Apagar ;;;
12/ago; Segunda ; 5:34 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
12/ago; Segunda ; 6:09 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
12/ago; Segunda ; 6:34 ;1; Suíte ; Abajur ; Apagar ;;;
12/ago; Segunda ; 6:43 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
12/ago; Segunda ; 6:53 ;3; Quarto ; Abajur ; Apagar ;;;
12/ago; Segunda ; 7:01 ;5; Cozinha ; Cafeteira ; Desligar ;;;
12/ago; Segunda ; 18:02 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
12/ago; Segunda ; 18:26 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
12/ago; Segunda ; 22:01 ;3; Quarto ; Abajur ; Apagar ;;;
12/ago; Segunda ; 23:03 ;1; Suíte ; Abajur ; Apagar ;;;
13/ago; Terça ; 5:29 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
13/ago; Terça ; 6:04 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
13/ago; Terça ; 6:29 ;1; Suíte ; Abajur ; Apagar ;;;
13/ago; Terça ; 6:47 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
13/ago; Terça ; 6:57 ;3; Quarto ; Abajur ; Apagar ;;;
13/ago; Terça ; 7:10 ;5; Cozinha ; Cafeteira ; Desligar ;;;
13/ago; Terça ; 18:07 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
13/ago; Terça ; 18:31 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
13/ago; Terça ; 22:06 ;3; Quarto ; Abajur ; Apagar ;;;
13/ago; Terça ; 23:10 ;1; Suíte ; Abajur ; Apagar ;;;
14/ago; Quarta ; 5:31 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
14/ago; Quarta ; 6:06 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
14/ago; Quarta ; 6:31 ;1; Suíte ; Abajur ; Apagar ;;;
14/ago; Quarta ; 6:44 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
14/ago; Quarta ; 6:54 ;3; Quarto ; Abajur ; Apagar ;;;
14/ago; Quarta ; 7:02 ;5; Cozinha ; Cafeteira ; Desligar ;;;
14/ago; Quarta ; 18:01 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
14/ago; Quarta ; 18:25 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
14/ago; Quarta ; 22:00 ;3; Quarto ; Abajur ; Apagar ;;;
14/ago; Quarta ; 23:02 ;1; Suíte ; Abajur ; Apagar ;;;
15/ago; Quinta ; 5:27 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
15/ago; Quinta ; 6:02 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
15/ago; Quinta ; 6:27 ;1; Suíte ; Abajur ; Apagar ;;;
15/ago; Quinta ; 6:50 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
15/ago; Quinta ; 7:10 ;5; Cozinha ; Cafeteira ; Desligar ;;;
15/ago; Quinta ; 18:09 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
15/ago; Quinta ; 18:33 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
15/ago; Quinta ; 22:08 ;3; Quarto ; Abajur ; Apagar ;;;
15/ago; Quinta ; 23:07 ;1; Suíte ; Abajur ; Apagar ;;;
16/ago; Sexta ; 5:33 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
16/ago; Sexta ; 6:08 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
16/ago; Sexta ; 6:33 ;1; Suíte ; Abajur ; Apagar ;;;
16/ago; Sexta ; 6:43 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
16/ago; Sexta ; 6:53 ;3; Quarto ; Abajur ; Apagar ;;;
16/ago; Sexta ; 7:03 ;5; Cozinha ; Cafeteira ; Desligar ;;;
16/ago; Sexta ; 18:03 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
16/ago; Sexta ; 18:27 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
16/ago; Sexta ; 22:02 ;3; Quarto ; Abajur ; Apagar ;;;
16/ago; Sexta ; 23:00 ;1; Suíte ; Abajur ; Apagar ;;;
17/ago; Sábado ; 5:27 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
17/ago; Sábado ; 6:27 ;1; Suíte ; Abajur ; Apagar ;;;
17/ago; Sábado ; 6:40 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
17/ago; Sábado ; 7:00 ;5; Cozinha ; Cafeteira ; Desligar ;;;
17/ago; Sábado ; 9:27 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
17/ago; Sábado ; 14:02 ;1; Suíte ; Janela ; Abrir ; 5W ;0,01; 1min/dia
17/ago; Sábado ; 16:02 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
17/ago; Sábado ; 16:12 ;5; Cozinha ; Cafeteira ; Desligar ;;;
17/ago; Sábado ; 18:07 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
17/ago; Sábado ; 18:08 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
17/ago; Sábado ; 18:27 ;1; Suíte ; Janela ; Fechar; 5W ;0,01; 1min/dia
17/ago; Sábado ; 18:31 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
17/ago; Sábado ; 22:27 ;3; Quarto ; Abajur ; Apagar ;;;
17/ago; Sábado ; 23:04 ;1; Suíte ; Abajur ; Apagar ;;;
18/ago; Domingo ; 8:25 ;1; Suíte ; Janela ; Abrir ; 5W ;0,01; 1min/dia
18/ago; Domingo ; 9:00 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
18/ago; Domingo ; 9:10 ;5; Cozinha ; Cafeteira ; Desligar ;;;
18/ago; Domingo ; 9:25 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
18/ago; Domingo ; 16:00 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
18/ago; Domingo ; 16:10 ;5; Cozinha ; Cafeteira ; Desligar ;;;
18/ago; Domingo ; 18:08 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
18/ago; Domingo ; 18:09 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
18/ago; Domingo ; 18:33 ;1; Suíte ; Janela ; Fechar; 5W ;0,01; 1min/dia
18/ago; Domingo ; 18:34 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
18/ago; Domingo ; 22:03 ;3; Quarto ; Abajur ; Apagar ;;;
18/ago; Domingo ; 23:00 ;1; Suíte ; Abajur ; Apagar ;;;
19/ago; Segunda ; 5:25 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
19/ago; Segunda ; 6:00 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
19/ago; Segunda ; 6:25 ;1; Suíte ; Abajur ; Apagar ;;;
19/ago; Segunda ; 6:42 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
19/ago; Segunda ; 6:52 ;3; Quarto ; Abajur ; Apagar ;;;
19/ago; Segunda ; 7:04 ;5; Cozinha ; Cafeteira ; Desligar ;;;
19/ago; Segunda ; 18:01 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
19/ago; Segunda ; 18:25 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
19/ago; Segunda ; 22:00 ;3; Quarto ; Abajur ; Apagar ;;;
19/ago; Segunda ; 23:00 ;1; Suíte ; Abajur ; Apagar ;;;
20/ago; Terça ; 5:27 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
20/ago; Terça ; 6:02 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
20/ago; Terça ; 6:27 ;1; Suíte ; Abajur ; Apagar ;;;
20/ago; Terça ; 6:42 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
20/ago; Terça ; 6:52 ;3; Quarto ; Abajur ; Apagar ;;;
20/ago; Terça ; 7:03 ;5; Cozinha ; Cafeteira ; Desligar ;;;
20/ago; Terça ; 18:01 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
20/ago; Terça ; 18:25 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
20/ago; Terça ; 22:00 ;3; Quarto ; Abajur ; Apagar ;;;
20/ago; Terça ; 23:01 ;1; Suíte ; Abajur ; Apagar ;;;
21/ago; Quarta ; 5:26 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
21/ago; Quarta ; 6:01 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
21/ago; Quarta ; 6:26 ;1; Suíte ; Abajur ; Apagar ;;;
21/ago; Quarta ; 6:47 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
21/ago; Quarta ; 6:57 ;3; Quarto ; Abajur ; Apagar ;;;
21/ago; Quarta ; 7:06 ;5; Cozinha ; Cafeteira ; Desligar ;;;
21/ago; Quarta ; 18:08 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
21/ago; Quarta ; 18:32 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
21/ago; Quarta ; 22:07 ;3; Quarto ; Abajur ; Apagar ;;;
21/ago; Quarta ; 23:08 ;1; Suíte ; Abajur ; Apagar ;;;
22/ago; Quinta ; 5:35 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
22/ago; Quinta ; 6:10 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
22/ago; Quinta ; 6:35 ;1; Suíte ; Abajur ; Apagar ;;;
22/ago; Quinta ; 6:49 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
22/ago; Quinta ; 6:59 ;3; Quarto ; Abajur ; Apagar ;;;
22/ago; Quinta ; 7:06 ;5; Cozinha ; Cafeteira ; Desligar ;;;
22/ago; Quinta ; 18:11 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
22/ago; Quinta ; 18:35 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
22/ago; Quinta ; 22:10 ;3; Quarto ; Abajur ; Apagar ;;;
22/ago; Quinta ; 23:06 ;1; Suíte ; Abajur ; Apagar ;;;
23/ago; Sexta ; 5:35 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
23/ago; Sexta ; 6:10 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
23/ago; Sexta ; 6:35 ;1; Suíte ; Abajur ; Apagar ;;;
23/ago; Sexta ; 6:43 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
23/ago; Sexta ; 6:53 ;3; Quarto ; Abajur ; Apagar ;;;
23/ago; Sexta ; 7:00 ;5; Cozinha ; Cafeteira ; Desligar ;;;
23/ago; Sexta ; 18:05 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
23/ago; Sexta ; 18:29 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
23/ago; Sexta ; 22:04 ;3; Quarto ; Abajur ; Apagar ;;;
23/ago; Sexta ; 23:00 ;1; Suíte ; Abajur ; Apagar ;;;
24/ago; Sábado ; 5:29 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
24/ago; Sábado ; 6:29 ;1; Suíte ; Abajur ; Apagar ;;;
24/ago; Sábado ; 6:46 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
24/ago; Sábado ; 7:06 ;5; Cozinha ; Cafeteira ; Desligar ;;;
24/ago; Sábado ; 9:32 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
24/ago; Sábado ; 14:07 ;1; Suíte ; Janela ; Abrir ; 5W ;0,01; 1min/dia
24/ago; Sábado ; 16:07 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
24/ago; Sábado ; 16:17 ;5; Cozinha ; Cafeteira ; Desligar ;;;
24/ago; Sábado ; 18:15 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
24/ago; Sábado ; 18:16 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
24/ago; Sábado ; 18:31 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
24/ago; Sábado ; 18:35 ;1; Suíte ; Janela ; Fechar; 5W ;0,01; 1min/dia
24/ago; Sábado ; 22:35 ;3; Quarto ; Abajur ; Apagar ;;;
24/ago; Sábado ; 23:07 ;1; Suíte ; Abajur ; Apagar ;;;
25/ago; Domingo ; 8:34 ;1; Suíte ; Janela ; Abrir ; 5W ;0,01; 1min/dia
25/ago; Domingo ; 9:09 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
25/ago; Domingo ; 9:19 ;5; Cozinha ; Cafeteira ; Desligar ;;;
25/ago; Domingo ; 9:33 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
25/ago; Domingo ; 16:08 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
25/ago; Domingo ; 16:18 ;5; Cozinha ; Cafeteira ; Desligar ;;;
25/ago; Domingo ; 18:12 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
25/ago; Domingo ; 18:13 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
25/ago; Domingo ; 18:37 ;1; Suíte ; Janela ; Fechar; 5W ;0,01; 1min/dia
25/ago; Domingo ; 18:38 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
25/ago; Domingo ; 22:07 ;3; Quarto ; Abajur ; Apagar ;;;
25/ago; Domingo ; 23:06 ;1; Suíte ; Abajur ; Apagar ;;;
26/ago; Segunda ; 5:31 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
26/ago; Segunda ; 6:06 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
26/ago; Segunda ; 6:31 ;1; Suíte ; Abajur ; Apagar ;;;
26/ago; Segunda ; 6:41 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
26/ago; Segunda ; 6:51 ;3; Quarto ; Abajur ; Apagar ;;;
26/ago; Segunda ; 7:00 ;5; Cozinha ; Cafeteira ; Desligar ;;;
26/ago; Segunda ; 18:04 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
26/ago; Segunda ; 18:28 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
26/ago; Segunda ; 22:03 ;3; Quarto ; Abajur ; Apagar ;;;
26/ago; Segunda ; 23:04 ;1; Suíte ; Abajur ; Apagar ;;;
27/ago; Terça ; 5:26 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
27/ago; Terça ; 6:01 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
27/ago; Terça ; 6:26 ;1; Suíte ; Abajur ; Apagar ;;;
27/ago; Terça ; 6:50 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
27/ago; Terça ; 7:10 ;5; Cozinha ; Cafeteira ; Desligar ;;;
27/ago; Terça ; 18:08 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
27/ago; Terça ; 18:32 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
27/ago; Terça ; 22:07 ;3; Quarto ; Abajur ; Apagar ;;;
27/ago; Terça ; 23:08 ;1; Suíte ; Abajur ; Apagar ;;;
28/ago; Quarta ; 5:32 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
28/ago; Quarta ; 6:07 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
28/ago; Quarta ; 6:32 ;1; Suíte ; Abajur ; Apagar ;;;
